E_id,imgName,era,style,gender,R_id,r_gender,age,mar,job,income,r_style1,r_style2,r_style3,r_style4,r_style5,Q1,Q2,Q3,Q411,Q412,Q413,Q414,Q4201,Q4202,Q4203,Q4204,Q4205,Q4206,Q4207,Q4208,Q4209,Q4210,Q4211,Q4212,Q4213,Q4214,Q4215,Q4216,Q5
122257,W_00071_50_ivy_M.jpg,1950,ivy,M,63406,1,2,2,4,6,2,1,1,2,2,4,1,6,2,2,2,2,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,2
147420,W_00031_50_ivy_M.jpg,1950,ivy,M,64321,1,3,2,3,2,2,1,1,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,8,0,10,0,0,0,0,15,0,1
153260,W_00004_50_ivy_M.jpg,1950,ivy,M,64575,1,1,1,5,1,1,1,2,2,1,4,1,1,2,2,2,1,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
150185,W_00028_50_ivy_M.jpg,1950,ivy,M,64472,1,1,1,6,1,2,2,2,2,2,3,2,5,3,2,1,2,1,2,3,4,5,0,0,8,0,10,0,0,0,0,15,0,2
104027,W_00031_50_ivy_M.jpg,1950,ivy,M,61750,1,1,2,4,2,2,1,1,2,2,4,3,3,2,1,2,1,1,2,0,4,5,0,0,8,0,10,0,12,0,0,15,16,2
70213,W_00027_50_ivy_M.jpg,1950,ivy,M,51149,1,3,2,2,4,1,1,2,2,1,4,1,2,2,2,1,2,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,2
154710,W_00031_50_ivy_M.jpg,1950,ivy,M,64633,1,1,1,5,1,2,2,2,2,1,3,3,5,2,1,2,1,1,2,0,4,5,0,0,8,0,0,0,12,0,0,15,0,2
36893,W_00071_50_ivy_M.jpg,1950,ivy,M,23702,1,3,2,2,4,2,1,1,2,2,3,1,6,2,2,2,2,1,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,2
22032,W_00031_50_ivy_M.jpg,1950,ivy,M,18262,1,1,1,2,1,1,2,1,1,1,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
148733,W_00031_50_ivy_M.jpg,1950,ivy,M,64395,1,2,2,4,4,2,2,2,1,2,3,3,2,2,1,2,1,1,2,3,4,5,0,0,8,0,10,0,12,0,0,15,16,2
67933,W_00555_50_ivy_M.jpg,1950,ivy,M,49717,1,1,1,6,2,1,2,1,2,2,2,1,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,11,12,13,0,15,0,1
118922,W_00036_50_ivy_M.jpg,1950,ivy,M,63255,1,3,1,6,3,2,1,2,2,2,3,1,1,2,2,2,2,1,2,3,4,5,0,0,0,0,0,0,12,0,0,15,0,2
67634,W_00031_50_ivy_M.jpg,1950,ivy,M,49320,1,3,2,6,3,2,1,1,2,1,3,3,1,2,1,2,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
147836,W_00028_50_ivy_M.jpg,1950,ivy,M,64345,1,3,2,3,2,2,1,1,2,1,4,2,1,3,2,1,1,1,2,0,4,5,0,0,0,0,0,0,0,0,0,15,0,2
153160,W_00071_50_ivy_M.jpg,1950,ivy,M,64571,1,4,2,4,3,1,1,1,1,1,3,2,4,1,1,1,2,0,0,0,0,5,0,0,8,0,10,11,12,0,0,0,0,2
123120,W_00036_50_ivy_M.jpg,1950,ivy,M,63426,1,3,2,2,2,2,1,1,2,1,3,1,1,3,2,2,2,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2
117280,W_00027_50_ivy_M.jpg,1950,ivy,M,63109,1,2,1,2,3,2,1,2,2,2,4,1,1,3,1,1,2,0,0,0,0,5,0,0,8,0,0,0,0,0,0,15,0,2
95722,W_00036_50_ivy_M.jpg,1950,ivy,M,60689,1,1,1,4,1,2,1,2,2,2,3,1,1,2,2,2,2,0,2,3,0,0,0,0,0,0,10,0,0,0,0,15,0,2
150843,W_00493_50_ivy_M.jpg,1950,ivy,M,64499,1,1,1,5,1,2,1,2,2,2,1,1,8,2,1,1,1,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,1
114136,W_00076_50_ivy_M.jpg,1950,ivy,M,62836,1,3,1,6,1,2,1,1,2,1,3,1,1,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2
135035,W_00036_50_ivy_M.jpg,1950,ivy,M,63748,1,2,2,2,3,2,1,1,1,2,1,1,3,2,2,2,2,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,1
91655,W_00076_50_ivy_M.jpg,1950,ivy,M,60036,1,1,1,5,1,2,2,2,1,2,2,1,1,3,2,1,2,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
104640,W_00073_50_ivy_M.jpg,1950,ivy,M,61859,1,3,2,4,3,2,1,1,2,2,2,1,5,3,2,2,1,0,0,3,0,5,0,0,8,0,10,0,0,0,0,0,0,1
138788,W_00073_50_ivy_M.jpg,1950,ivy,M,63952,1,3,2,4,4,2,1,2,2,2,4,1,2,2,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3399,W_00076_50_ivy_M.jpg,1950,ivy,M,1609,1,2,1,4,2,2,1,1,1,2,4,1,1,2,2,2,1,0,0,0,0,5,0,0,8,0,10,0,12,0,0,0,0,2
167322,W_00493_50_ivy_M.jpg,1950,ivy,M,64959,1,2,2,4,6,2,1,2,2,1,1,1,3,2,2,2,2,0,0,3,0,0,6,7,0,0,0,0,0,0,0,0,0,1
25589,W_00076_50_ivy_M.jpg,1950,ivy,M,19143,1,2,2,4,3,2,2,1,2,2,3,1,1,3,1,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
126676,W_00475_50_ivy_M.jpg,1950,ivy,M,63505,1,3,2,4,6,2,2,2,1,2,3,1,3,2,2,2,1,1,2,3,4,5,6,0,0,0,0,0,0,0,0,15,0,2
143115,W_00076_50_ivy_M.jpg,1950,ivy,M,64153,1,1,1,6,1,1,1,2,2,1,3,1,1,2,1,2,1,0,0,0,0,5,0,0,8,0,10,0,0,0,0,15,0,2
83930,W_00071_50_ivy_M.jpg,1950,ivy,M,59022,1,2,1,4,3,2,2,2,1,2,3,2,6,2,1,2,2,0,2,0,0,5,0,7,8,9,0,0,0,0,0,0,16,2
144648,W_00076_50_ivy_M.jpg,1950,ivy,M,64216,1,2,2,4,4,2,2,1,1,2,2,1,1,2,2,2,1,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,1
138600,W_00475_50_ivy_M.jpg,1950,ivy,M,63942,1,1,1,2,2,2,2,2,2,2,3,1,3,2,2,1,2,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,2
121874,W_00073_50_ivy_M.jpg,1950,ivy,M,63396,1,2,2,4,3,2,2,1,2,2,3,3,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2
1565,W_00475_50_ivy_M.jpg,1950,ivy,M,677,1,3,2,4,6,2,1,1,2,2,1,1,4,2,2,2,2,1,2,0,4,5,6,0,0,0,0,0,0,0,0,0,0,1
25547,W_00493_50_ivy_M.jpg,1950,ivy,M,19125,1,2,2,4,4,2,2,2,2,2,1,1,3,2,2,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
138813,W_00073_50_ivy_M.jpg,1950,ivy,M,63952,1,3,2,4,4,2,1,2,2,2,4,1,5,2,1,2,1,1,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,2
84497,W_00492_50_ivy_M.jpg,1950,ivy,M,59205,1,3,2,6,3,2,1,2,2,2,3,2,4,3,2,2,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
59290,W_00076_50_ivy_M.jpg,1950,ivy,M,34157,1,1,1,5,1,2,2,2,2,1,2,1,1,3,2,2,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
142916,W_00475_50_ivy_M.jpg,1950,ivy,M,64148,1,1,1,5,2,2,1,1,2,2,2,1,4,2,1,1,2,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,1
129541,W_00492_50_ivy_M.jpg,1950,ivy,M,63571,1,1,1,5,1,2,1,2,2,1,2,1,3,2,2,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
149993,W_00071_50_ivy_M.jpg,1950,ivy,M,64466,1,1,1,5,1,2,1,2,2,1,2,1,4,1,2,2,2,1,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,1
85794,W_00475_50_ivy_M.jpg,1950,ivy,M,59409,1,1,1,5,1,2,2,2,2,2,3,1,3,1,2,2,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
146145,W_00493_50_ivy_M.jpg,1950,ivy,M,64280,1,2,2,4,4,2,1,1,1,1,2,1,4,2,2,2,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,15,0,1
83116,W_00475_50_ivy_M.jpg,1950,ivy,M,58839,1,3,2,2,2,2,2,1,2,2,2,1,3,2,1,1,2,0,0,0,0,5,0,0,8,0,0,0,0,0,0,15,0,2
87693,W_01549_50_ivy_M.jpg,1950,ivy,M,59704,1,3,1,6,1,2,1,1,2,2,3,1,3,2,2,1,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
133390,W_00475_50_ivy_M.jpg,1950,ivy,M,63708,1,1,1,6,1,2,2,1,2,2,2,1,3,2,2,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
22041,W_00492_50_ivy_M.jpg,1950,ivy,M,18262,1,1,1,2,1,1,2,1,1,1,2,2,2,3,2,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1
122049,W_00492_50_ivy_M.jpg,1950,ivy,M,63401,1,3,1,2,2,2,1,2,2,2,3,2,3,2,2,2,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
15069,W_00492_50_ivy_M.jpg,1950,ivy,M,11155,1,1,1,5,5,2,1,1,1,2,2,2,3,2,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,1
137805,W_00492_50_ivy_M.jpg,1950,ivy,M,63917,1,4,2,2,4,2,1,2,2,1,2,2,2,2,2,2,2,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,1
142349,W_00493_50_ivy_M.jpg,1950,ivy,M,64119,1,3,2,4,3,2,1,2,1,2,1,1,1,2,2,2,1,0,2,3,0,5,6,0,0,0,0,0,0,0,0,15,0,1
93286,W_00493_50_ivy_M.jpg,1950,ivy,M,60260,1,4,2,6,2,2,1,1,2,1,2,1,5,3,2,2,2,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1
135980,W_00555_50_ivy_M.jpg,1950,ivy,M,63774,1,3,1,6,1,2,2,2,2,2,2,1,5,3,2,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,1
122199,W_00555_50_ivy_M.jpg,1950,ivy,M,63405,1,1,1,5,6,2,2,2,2,2,3,1,5,3,2,1,2,0,0,3,0,5,0,0,0,0,0,0,0,0,0,15,0,2
115061,W_00493_50_ivy_M.jpg,1950,ivy,M,62920,1,1,1,5,2,1,1,2,2,2,2,2,4,2,2,2,2,0,0,0,4,0,6,7,0,0,0,0,0,0,0,0,0,1
107099,W_00492_50_ivy_M.jpg,1950,ivy,M,62155,1,1,1,5,1,2,1,1,1,2,1,2,1,2,2,2,2,1,2,0,4,5,0,0,8,0,0,0,0,0,0,15,0,1
30652,W_01520_50_ivy_M.jpg,1950,ivy,M,21429,1,3,2,3,4,2,1,1,2,2,2,1,2,2,2,2,2,0,0,3,0,0,0,7,0,9,0,0,0,0,14,0,16,1
69167,W_00803_50_ivy_M.jpg,1950,ivy,M,50277,1,2,2,6,4,2,1,2,2,1,2,1,1,2,2,2,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
140952,W_00555_50_ivy_M.jpg,1950,ivy,M,64050,1,1,1,5,3,2,1,1,1,2,2,1,4,3,2,1,2,0,0,0,0,5,0,7,0,9,0,0,0,0,0,15,0,1
87677,W_00803_50_ivy_M.jpg,1950,ivy,M,59704,1,3,1,6,1,2,1,1,2,2,4,3,1,2,2,2,1,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,16,2
143073,W_00803_50_ivy_M.jpg,1950,ivy,M,64152,1,3,2,4,2,2,2,2,2,1,3,1,1,2,2,2,2,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,2
76007,W_00803_50_ivy_M.jpg,1950,ivy,M,54678,1,2,2,3,3,2,1,1,1,2,2,3,1,2,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
85080,W_00803_50_ivy_M.jpg,1950,ivy,M,59266,1,2,2,4,2,2,2,1,2,2,3,1,1,1,2,2,1,0,2,0,0,5,0,0,8,0,10,0,12,0,0,0,0,2
140752,W_01758_50_ivy_M.jpg,1950,ivy,M,64043,1,3,2,2,1,2,1,2,2,1,2,1,4,3,2,2,2,0,2,0,0,0,0,0,0,0,0,11,0,0,0,15,0,1
490,W_00803_50_ivy_M.jpg,1950,ivy,M,133,1,2,1,6,1,2,1,2,2,2,3,3,3,2,2,2,1,1,0,3,0,0,0,0,0,0,10,0,12,0,0,15,0,2
94680,W_01737_50_ivy_M.jpg,1950,ivy,M,60517,1,1,1,5,1,2,1,2,2,2,3,2,2,2,1,2,2,0,0,3,4,5,0,0,0,0,0,0,12,0,0,0,0,2
47223,W_01758_50_ivy_M.jpg,1950,ivy,M,28581,1,1,1,4,2,2,1,2,2,2,1,1,1,3,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
118395,W_01737_50_ivy_M.jpg,1950,ivy,M,63207,1,3,2,3,1,2,2,2,2,1,3,2,5,2,1,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2
53846,W_00555_50_ivy_M.jpg,1950,ivy,M,30079,1,4,2,3,3,2,2,2,2,1,2,1,5,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
86120,W_01520_50_ivy_M.jpg,1950,ivy,M,59468,1,3,1,6,1,2,1,1,1,2,2,1,2,2,1,2,2,0,2,3,0,0,0,0,0,0,0,0,0,13,0,15,0,1
103944,W_00803_50_ivy_M.jpg,1950,ivy,M,61749,1,3,1,6,2,2,1,1,2,2,4,1,1,2,2,2,1,1,0,3,0,5,0,0,8,0,0,11,0,0,0,15,0,2
120864,W_01549_50_ivy_M.jpg,1950,ivy,M,63371,1,2,1,5,1,2,1,2,2,2,2,1,3,2,2,2,2,0,2,3,0,0,0,0,0,0,0,0,12,0,0,0,0,1
1851,W_01520_50_ivy_M.jpg,1950,ivy,M,837,1,2,1,4,4,2,2,2,2,1,4,3,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,16,2
68715,W_01549_50_ivy_M.jpg,1950,ivy,M,49968,1,2,1,4,2,2,2,2,2,1,2,1,1,2,1,1,1,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,1
41486,W_01520_50_ivy_M.jpg,1950,ivy,M,26021,1,2,2,4,2,2,2,1,2,1,2,3,5,2,2,2,1,1,2,3,4,0,6,0,0,0,10,0,0,0,0,15,0,1
32523,W_01549_50_ivy_M.jpg,1950,ivy,M,22426,1,2,2,3,2,2,1,2,2,2,3,1,3,2,2,1,2,0,0,0,4,5,0,0,8,0,0,0,0,0,0,15,0,2
20841,W_01520_50_ivy_M.jpg,1950,ivy,M,17349,1,4,2,4,6,2,2,2,2,1,3,1,4,2,2,2,2,1,2,3,4,5,0,0,0,0,0,11,12,0,0,15,0,2
107378,W_01520_50_ivy_M.jpg,1950,ivy,M,62190,1,1,1,5,2,2,1,2,2,1,1,1,3,3,2,2,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,15,0,1
122174,W_01520_50_ivy_M.jpg,1950,ivy,M,63404,1,2,1,6,2,2,1,1,2,2,2,1,5,2,1,2,2,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,1
147911,W_02678_50_ivy_M.jpg,1950,ivy,M,64346,1,4,2,4,6,2,1,2,2,1,2,1,3,2,2,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,1
135765,W_01758_50_ivy_M.jpg,1950,ivy,M,63766,1,4,2,4,4,2,1,2,2,1,3,1,2,2,1,1,2,0,0,0,0,0,0,0,8,0,10,0,0,0,0,15,0,2
684,W_01549_50_ivy_M.jpg,1950,ivy,M,196,1,4,2,4,4,2,1,2,2,1,3,1,4,2,2,1,2,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,2
120839,W_01549_50_ivy_M.jpg,1950,ivy,M,63369,1,2,1,3,2,2,2,2,2,1,3,1,2,2,2,2,2,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,2
128902,W_01549_50_ivy_M.jpg,1950,ivy,M,63557,1,1,1,4,3,2,1,2,1,2,4,1,5,2,2,1,2,1,2,3,4,5,0,0,8,0,10,0,0,13,0,0,0,2
141502,W_01737_50_ivy_M.jpg,1950,ivy,M,64069,1,1,1,5,1,2,2,1,2,1,4,2,5,2,1,1,2,0,0,0,0,5,0,0,8,0,0,11,12,13,0,0,0,2
139255,W_02669_50_ivy_M.jpg,1950,ivy,M,63970,1,3,1,2,2,2,1,2,2,1,3,1,4,2,2,1,2,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
19319,W_01737_50_ivy_M.jpg,1950,ivy,M,15625,1,1,1,3,1,2,1,2,1,2,3,1,6,1,1,1,2,0,0,0,0,5,0,0,0,0,0,11,12,0,0,0,0,2
94222,W_01758_50_ivy_M.jpg,1950,ivy,M,60465,1,4,2,6,1,2,1,1,1,2,3,1,1,2,1,1,1,0,2,0,0,0,0,0,8,0,10,0,12,0,0,0,0,2
143081,W_01737_50_ivy_M.jpg,1950,ivy,M,64152,1,3,2,4,2,2,2,2,2,1,4,1,5,2,1,1,1,0,2,3,4,5,0,0,8,0,10,0,12,0,0,0,16,2
25480,W_01758_50_ivy_M.jpg,1950,ivy,M,19123,1,4,2,4,2,2,1,1,1,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
105040,W_01737_50_ivy_M.jpg,1950,ivy,M,61913,1,2,1,6,2,2,1,1,2,2,4,2,6,1,1,1,1,0,0,0,0,5,0,0,8,0,0,0,12,0,0,15,0,2
118511,W_01758_50_ivy_M.jpg,1950,ivy,M,63216,1,1,2,6,2,2,2,2,2,2,2,1,4,2,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,1
143973,W_01737_50_ivy_M.jpg,1950,ivy,M,64197,1,4,2,3,6,2,1,1,1,2,3,2,6,2,2,1,2,0,0,0,4,0,0,0,0,0,0,0,12,13,0,0,0,2
145148,W_01758_50_ivy_M.jpg,1950,ivy,M,64237,1,2,1,2,3,1,2,2,1,2,2,1,4,2,2,2,2,0,0,0,0,0,6,0,0,0,0,0,12,0,0,15,0,1
108236,W_02669_50_ivy_M.jpg,1950,ivy,M,62251,1,1,1,4,2,2,1,2,2,1,3,1,3,2,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
100526,W_02678_50_ivy_M.jpg,1950,ivy,M,61337,1,3,2,4,5,2,2,1,1,2,3,1,1,3,1,1,1,0,0,3,4,5,0,0,0,0,0,0,0,0,0,15,0,2
141460,W_02695_50_ivy_M.jpg,1950,ivy,M,64068,1,3,2,2,4,2,1,2,2,2,3,1,1,2,2,1,1,0,2,0,4,5,0,0,0,0,0,0,0,0,14,0,0,2
77191,W_02669_50_ivy_M.jpg,1950,ivy,M,56035,1,4,2,4,2,2,1,2,2,2,3,1,1,2,1,2,1,0,2,0,4,5,0,0,0,0,0,0,0,0,0,15,16,2
121301,W_02678_50_ivy_M.jpg,1950,ivy,M,63381,1,2,1,6,1,2,1,2,2,2,3,1,1,2,1,1,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1
49388,W_02669_50_ivy_M.jpg,1950,ivy,M,28912,1,3,1,4,2,2,1,1,2,1,3,1,5,2,1,1,2,0,0,0,0,0,0,0,8,0,0,0,12,0,0,15,0,2
31032,W_02678_50_ivy_M.jpg,1950,ivy,M,21569,1,1,1,5,6,2,1,2,2,1,3,1,1,3,1,1,1,1,0,3,0,5,0,0,8,0,10,11,0,13,0,15,0,2
85944,W_02678_50_ivy_M.jpg,1950,ivy,M,59448,1,1,1,5,1,1,2,2,2,1,2,1,1,2,1,1,1,0,2,0,4,0,0,0,8,0,0,0,0,0,0,15,0,1
19336,W_02669_50_ivy_M.jpg,1950,ivy,M,15625,1,1,1,3,1,2,1,2,1,2,3,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,2
141468,W_02669_50_ivy_M.jpg,1950,ivy,M,64068,1,3,2,2,4,2,1,2,2,2,3,1,2,2,1,2,1,0,0,0,0,5,0,0,8,9,0,0,0,0,0,15,16,2
1532,W_02710_50_ivy_M.jpg,1950,ivy,M,677,1,3,2,4,6,2,1,1,2,2,2,1,4,1,1,1,1,0,2,3,0,0,0,0,0,9,0,0,0,0,0,15,0,1
143606,W_02678_50_ivy_M.jpg,1950,ivy,M,64185,1,3,2,4,3,2,2,2,2,2,3,1,1,2,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,2
108469,W_02695_50_ivy_M.jpg,1950,ivy,M,62264,1,1,1,5,1,2,2,1,2,2,3,1,2,1,2,1,2,0,2,0,4,5,0,0,8,0,0,0,0,0,0,15,0,2
139711,W_02669_50_ivy_M.jpg,1950,ivy,M,63992,1,1,1,6,1,2,1,2,2,2,3,1,1,2,1,1,1,1,2,3,0,5,0,0,8,0,10,0,0,0,0,15,0,2
142891,W_02678_50_ivy_M.jpg,1950,ivy,M,64145,1,1,1,5,3,2,1,1,1,1,3,1,1,2,1,2,1,1,2,0,4,0,0,0,8,0,0,0,0,0,0,15,0,2
31921,W_02739_50_ivy_M.jpg,1950,ivy,M,22324,1,2,1,4,2,2,1,2,2,2,2,1,5,1,2,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,14,0,0,1
21891,W_02710_50_ivy_M.jpg,1950,ivy,M,18129,1,3,2,4,2,2,1,1,2,2,3,1,1,2,1,1,1,0,2,0,0,0,0,0,8,0,0,0,12,0,0,15,0,2
153776,W_02695_50_ivy_M.jpg,1950,ivy,M,64592,1,1,1,6,1,2,2,2,2,2,3,1,1,2,2,2,1,0,2,0,0,5,0,0,8,0,10,0,12,0,0,0,0,2
61337,W_02740_50_ivy_M.jpg,1950,ivy,M,37493,1,2,1,4,1,2,1,2,2,2,4,3,1,1,1,2,2,0,0,3,4,5,0,0,0,0,0,0,0,0,0,15,0,2
121326,W_02710_50_ivy_M.jpg,1950,ivy,M,63381,1,2,1,6,1,2,1,2,2,2,3,3,1,2,1,2,2,0,2,0,0,0,0,0,8,0,0,0,0,0,0,15,0,2
148758,W_02741_50_ivy_M.jpg,1950,ivy,M,64397,1,4,2,2,6,2,1,2,2,2,2,3,1,2,2,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1
118780,W_02695_50_ivy_M.jpg,1950,ivy,M,63241,1,2,1,3,2,2,1,2,2,1,3,1,3,2,2,2,1,0,0,0,4,0,0,0,8,0,0,11,12,0,0,0,0,2
25305,W_04232_50_ivy_M.jpg,1950,ivy,M,19071,1,3,2,6,4,2,1,1,2,2,2,3,5,3,2,2,2,1,2,0,4,5,0,0,0,0,0,0,0,0,0,15,0,1
38126,W_02695_50_ivy_M.jpg,1950,ivy,M,24345,1,3,2,2,4,2,1,2,2,2,3,1,2,2,1,1,1,0,2,0,0,5,0,0,8,0,10,11,0,0,0,0,16,2
137855,W_02695_50_ivy_M.jpg,1950,ivy,M,63918,1,4,2,2,5,2,1,1,1,2,3,1,1,2,2,2,2,0,0,3,0,5,0,0,0,0,0,0,12,0,0,0,0,2
149279,W_02710_50_ivy_M.jpg,1950,ivy,M,64427,1,1,1,2,2,2,1,2,2,2,3,1,5,1,1,1,2,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,2
123876,W_02695_50_ivy_M.jpg,1950,ivy,M,63443,1,2,1,3,2,2,2,1,2,2,3,1,2,2,2,2,2,0,2,3,0,5,0,0,8,0,0,0,0,0,14,15,0,2
146028,W_02710_50_ivy_M.jpg,1950,ivy,M,64272,1,1,1,5,1,2,1,1,1,2,4,1,5,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2
44060,W_02739_50_ivy_M.jpg,1950,ivy,M,27584,1,3,2,4,6,1,1,2,2,1,1,1,2,1,2,2,2,0,0,3,4,5,0,7,0,0,0,0,0,0,0,0,0,1
465,W_02739_50_ivy_M.jpg,1950,ivy,M,133,1,2,1,6,1,2,1,2,2,2,1,1,8,1,2,2,2,0,0,3,0,5,0,7,0,0,0,0,12,0,0,0,0,1
146136,W_02710_50_ivy_M.jpg,1950,ivy,M,64280,1,2,2,4,4,2,1,1,1,1,4,3,1,2,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
98835,W_02739_50_ivy_M.jpg,1950,ivy,M,61157,1,3,2,6,1,2,2,1,2,1,3,1,4,2,2,2,1,0,0,3,0,5,0,0,0,0,0,0,0,13,14,0,0,2
120565,W_02740_50_ivy_M.jpg,1950,ivy,M,63364,1,1,1,2,3,2,1,2,2,2,3,1,1,2,1,1,2,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2
22049,W_02740_50_ivy_M.jpg,1950,ivy,M,18262,1,1,1,2,1,1,2,1,1,1,2,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1
137564,W_02741_50_ivy_M.jpg,1950,ivy,M,63910,1,3,2,4,2,2,1,2,2,2,3,3,1,2,1,2,2,1,2,3,4,0,0,0,8,0,10,0,12,0,0,15,0,2
143890,W_02739_50_ivy_M.jpg,1950,ivy,M,64195,1,1,1,5,1,2,1,1,2,2,2,1,4,2,1,1,1,1,0,0,4,0,0,7,0,0,0,0,0,0,14,0,0,1
115086,W_02740_50_ivy_M.jpg,1950,ivy,M,62920,1,1,1,5,2,1,1,2,2,2,2,3,4,2,1,2,2,0,2,0,4,5,0,7,0,0,0,0,0,0,0,0,0,1
111555,W_02710_50_ivy_M.jpg,1950,ivy,M,62571,1,3,2,3,2,2,1,2,2,1,4,3,2,2,1,1,2,1,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2
48474,W_02740_50_ivy_M.jpg,1950,ivy,M,28787,1,3,1,6,1,2,2,2,2,2,3,1,2,2,1,2,2,1,0,0,0,5,0,0,0,0,0,0,0,0,0,15,0,2
85778,W_02741_50_ivy_M.jpg,1950,ivy,M,59409,1,1,1,5,1,2,2,2,2,2,2,1,1,2,1,2,1,0,2,0,4,5,0,0,0,0,0,0,0,0,0,15,0,1
144040,W_02739_50_ivy_M.jpg,1950,ivy,M,64199,1,1,1,5,1,2,1,1,1,2,1,1,5,1,2,2,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
129508,W_02740_50_ivy_M.jpg,1950,ivy,M,63571,1,1,1,5,1,2,1,2,2,1,2,1,4,2,1,1,1,0,2,3,0,0,0,0,0,0,0,11,0,0,0,15,0,1
109363,W_02739_50_ivy_M.jpg,1950,ivy,M,62360,1,2,1,6,1,2,2,2,2,2,2,1,1,1,1,2,2,0,0,0,0,0,0,0,8,0,10,11,12,0,0,0,16,1
91564,W_02741_50_ivy_M.jpg,1950,ivy,M,60029,1,4,2,2,4,1,1,2,2,1,3,3,1,2,2,2,1,1,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,2
